NSA,-12.992674860167941,-13.000248243735962,-12.781377024527975,-12.968744537285476,-12.735860808537314,-12.887561091305953,-12.842419808016711,-12.471683644603894,-12.969517014618043,-11.705582242420238,-12.464786181744321,-13.113640315576314,-13.042273539897856,-11.980298262105105,-14.01901672268483,-12.266618427781584,-11.645227390328133,-12.583862206916901,-11.807727469421275,-11.543755082427355,-12.108540176004775,-11.946870218098775,-11.87267490427882,-12.968005927532365,-11.698704894337762,-12.384495807458237,-12.52672631833217,-12.37648973448477,-11.858586073766451,-12.071594051974158,-12.164625907833715,-13.302854624216392,-12.294424642834484,-12.480567864406371,-13.237377439101062,-12.257872147234798,-12.39910056088387,-12.064515203223676,-14.922755363196304,-12.327965508114696,-12.33313125321213,-12.076996074561121,-12.534826493477041,-11.77455046121858,-12.190185766655839,-13.115699573497782,-13.289385384322454,-12.590857721016862,-12.821569268873361,-12.592920149032443,-12.722946781439626,-12.812666732085747,-13.201705248775495,-13.820663769476061,-12.746668166790394,-12.788311826918708,-12.799672589043112,-12.862196085264321,-12.904358840545148,-12.873430556336086,-12.563571965381463,-12.86817621243111,-12.925523774494701,-12.871020003713774,-12.255698402698753,-12.700007897552979,-12.637326672303026,-13.263464030644599,-12.355583810114895,-12.61867606533889,-12.416879377280571,-12.264421780789245,-12.472182077460385,-12.22457429349818,-12.82937156500945,-12.473970328835362,-13.44169134995552,-12.75852690634439,-13.302522329753819,-13.043251377150936,-12.65511440783128,-12.14054443492408,-12.111970597067469,-12.194093541986355,-12.515230919156696,-12.159121812290397,-12.352364754731507,-12.095610607795871,-12.540323164481741,-12.694510287943572,-13.232596478353368,-13.383270365888523,-12.82559037909069,-12.68897683351931,-13.08519344847828,-12.98931367430757,-12.623860738672478
Deviation,2.875320743221598,3.477494191070658,3.5211539664155955,4.050570628544384,3.7928134648692033,3.5044818139917577,4.975380449629277,6.580028634707735,4.166839972495905,22.345413490963914,9.965766294989201,5.770662527490601,3.2715067627411942,7.318696555417933,54.88518892299362,6.752959356864752,17.695205827080994,28.316049744034284,10.012874255477874,31.211665697876256,4.764075430588606,7.490668013077314,8.461464315229325,3.176260459534212,12.014883779882995,6.791693933081497,42.982981603892014,13.725901366641926,5.7070843913458775,10.042716748113014,15.261467386976044,30.028827998959482,6.2136659344683,5.633316406952578,3.2719165968317636,6.1348564052072545,5.706665495297842,5.464343484810493,49.5083591688318,6.911467069889713,4.605890860042183,4.791324791872176,4.795935414666727,18.520644287256783,33.55631328038912,2.9826943839877234,11.365127966389474,4.106503751680756,4.022187238368582,4.291985123671906,3.5988674616152343,3.7999660151255488,4.386654500085285,27.45480775597912,5.258115790313128,4.5121285217340965,3.3175887440054947,9.402672352937143,3.8153439686113217,5.82515071778731,3.91538380037676,3.451042117682891,3.3564648987444277,3.5117643667028866,5.87539757260016,4.1040389600722955,3.9149062343641736,5.369851127801904,3.806853683711575,3.675059999500408,3.5781169596570463,3.622003394595648,3.795924313273719,3.221761012110953,3.648975453315822,3.503921720715403,15.48388927111969,3.361350287845534,8.313272389126215,3.254434911290216,3.5777520133137894,3.5643889536402087,3.7438490886904128,3.684441764212711,3.676091973201637,3.9688794006414785,3.480376842332808,3.5023788997254277,3.2048192347296736,7.1321747831565,3.3144383366725116,3.043530324976632,3.2428652270622558,3.395701823043413,3.064653804669573,2.910352904790986,0.5292330239176959
N/S,1.4938986,1.4952297,1.5465262,1.5468787,1.54181,1.5579784,1.5467082,1.5392019,1.5500606,1.5142144,1.5596309,1.5616233,1.536207,1.5556004,1.5917909,1.5560721,1.5294442,1.5615944,1.5448319,1.5320764,1.5381444,1.531158,1.5320903,1.5306919,1.524859,1.5380833,1.5419697,1.5394487,1.5221405,1.5310346,1.5482793,1.589091,1.5484687,1.5509477,1.5335101,1.5533814,1.549058,1.5399541,1.6117901,1.5519433,1.5481694,1.5407944,1.5553159,1.5587654,1.5559384,1.5288818,1.5932523,1.6128565,1.6170272,1.5851817,1.5628858,1.5676637,1.5791092,1.6158216,1.5844972,1.6133343,1.5381242,1.6113284,1.616295,1.6115105,1.5856189,1.5666914,1.5648123,1.5735567,1.606795,1.6004317,1.6230292,1.5507907,1.6552037,1.646799,1.637782,1.677998,1.6855142,1.6636568,1.6474181,1.6222308,1.6201735,1.5784614,1.5386554,1.5589811,1.5581563,1.5788293,1.5854208,1.6225725,1.6309285,1.6372818,1.6457621,1.6332368,1.6221353,1.5355585,1.600982,1.5992665,1.5612726,1.5120916,1.502706,1.4748609,1.5715609
File Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,T92
