NSA,-13.398173049372105,-13.080923199425976,-12.760809136415165,-13.6259831104058,-12.868087189538096,-12.310197181068675,-13.220338324548766,-13.000828580577814,-13.417475308876522,-12.172042294611646,-12.374691205427697,-12.283650207204193,-13.276523889275918,-12.458756524158368,-12.33627155348385,-12.437212891729951,-12.542908821463275,-12.578010545975037,-12.556998013264218,-12.596478094062093,-12.46355465651134,-12.418418528633666,-12.584812688211912,-13.434050536780344,-12.771289484068758,-12.677035674976404,-12.650679512898979,-12.639704675441168,-12.77087481149898,-13.029611115455802,-13.201095330396539,-12.743782112916923,-13.009491112417363,-12.81069682773616,-13.40395164799081,-13.022566152128979,-13.144916447805187,-12.871862118737381,-13.023346538009704,-12.902954669894042,-13.255973977866418,-12.882116751562581,-13.00232630529382,-12.934009390739782,-13.587702494884958,-13.53761420928129,-13.689849497962197,-13.129812789706762,-13.25505357441231,-13.03207334389333,-13.42404142608173,-13.986969363546962,-13.985630521058738,-12.362558583118082,-13.502036864885243,-13.932299960384494,-13.401520328366885,-13.40867948204784,-13.71236966547612,-13.940133199182968,-13.550187954539002,-13.854351025289047,-14.382951070892146,-13.507858317361311,-13.685593959380885,-14.266402300252857,-13.842109190125461,-12.505846442422547,-12.877584775660692,-13.466018965861966,-13.44410232922325,-13.220533708673125,-13.20668356960108,-12.769291392135008,-13.700257102091829,-13.750322522424533,-14.338224282036357,-14.3682138530046,-12.816196892751314,-14.131134114596147,-14.264915427311907,-14.310094354426717,-14.352185410095244,-13.5878437126136,-13.661445161070715,-13.233329637919796,-13.31071319098688,-13.162377314764337,-13.20547156215855,-12.586552820866316,-13.634183088231445,-13.137348171177296,-13.150406293945728,-12.65182596741403,-13.461775591263809,-13.626110860516752,-13.206815289856609
Deviation,2.9820000411697904,3.1940225789789527,3.2577475450295745,2.178251014644736,3.3107690351124406,3.8050837929855565,3.2352878745714575,3.4149417130345516,3.2161620847434436,3.3797955727216644,3.259218646688831,3.488111990510014,3.098583380875364,3.397201045880078,3.446322945305511,3.7298979951701106,3.5107154345554714,3.5529107948739624,3.6006105000285435,3.4638947721262645,3.744660550235701,3.5924331840635553,3.6737943899081533,2.9391281622369267,3.5819480767895566,3.5672179642349797,3.8135376113708364,3.3328583165852934,3.4690671043651258,3.5305886504508757,3.1542320497426743,3.677746588100918,3.5396876587957036,3.615431675783257,2.6883423510923965,3.7097394141727777,3.5239080088695824,3.4808346462261244,3.480726722410776,3.53309449426876,3.46538852377508,3.4195534211623033,3.527055173230903,5.082416308140649,3.357152963749147,2.69529725137831,3.353468995986362,3.106927364560682,3.1291753768829254,3.3860430188261965,3.3073310397562206,3.195171629163347,2.9687209176590854,16.778111695135394,3.213490227063131,3.096330898354752,2.593353898031123,3.0928185531994608,4.652946637247086,2.952981528267512,3.1850675389241703,3.340183141043981,2.962997332257222,4.239914201610968,3.225117805663298,2.690302526094627,2.939642924290994,3.600960531162498,2.8270599076134237,2.829781044170953,3.0466016169967807,3.151326338475545,2.9424644933056636,2.7267063107351457,3.021243695548926,3.028645079711948,2.9041742012939604,3.158629651790477,3.352544104719911,3.250394972276381,5.212881366236181,2.5706663081327004,2.6520434311937433,3.992813033467146,3.0534870520796025,3.5761512868550533,2.8077355446930956,2.6184710569791103,3.7906767850867378,3.355863646685032,2.566334783092132,2.7737854700728812,2.921561382911086,2.9576865336005205,2.520789725993668,2.4666516060315273,0.5539618643970955
N/S,0.86667335,0.8617305,0.82819647,0.8241316,0.81699604,0.8130886,0.81371844,0.8089077,0.80542415,0.7982284,0.7970001,0.79395145,0.8634007,0.79145634,0.79184854,0.7922477,0.7912973,0.7912283,0.7911416,0.80114925,0.7961683,0.79513496,0.7979133,0.8568667,0.8041348,0.8065734,0.8048152,0.80940443,0.8164581,0.8185653,0.8378314,0.85482913,0.82777095,0.82607704,0.8499637,0.8299791,0.8347265,0.84426063,0.85390264,0.8483432,0.8465752,0.8485723,0.8498117,0.87334925,0.86861324,0.8495634,0.882826,0.9384223,0.93978596,0.88844234,0.86266637,0.8616614,0.87151617,0.8800658,0.8922744,0.91551375,0.853718,0.91721994,0.9309649,0.9180747,0.8951123,0.8748965,0.87090266,0.8778997,0.922244,0.9065628,0.9390852,0.83786887,0.99593145,0.96396476,0.9603651,1.0563219,1.0671148,1.0367755,0.9638023,0.9393179,0.91328305,0.8923209,0.8367446,0.8784119,0.88848454,0.9089193,0.91954976,0.97817785,0.99643433,1.0039128,1.0460669,1.0434872,1.0276656,0.8303862,1.0486103,1.0210623,0.98897886,0.97224265,0.9459541,0.90646803,0.8812552
File Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,T8
