NSA,-13.151548303993046,-12.764858960921476,-12.990542333119217,-13.65369053768174,-13.733554797413777,-12.824780130274535,-12.50968088563111,-13.57669327000221,-13.317836085066492,-12.489645713576607,-13.453599512319855,-12.249554867876089,-14.067680984526092,-12.577799798370318,-12.770777625956876,-12.691133882520576,-12.898144128549006,-12.513791285657332,-12.098425062426397,-12.710215859369754,-12.611407248258516,-12.575898468902919,-12.871465940835588,-13.020058542427078,-12.316706236489374,-12.884831977246256,-12.953026659456567,-13.20755814111744,-12.805831520369935,-13.468271125831652,-13.090581309700513,-13.530399162390964,-12.764445377136779,-13.282553258938337,-13.804845614370485,-13.258642537736954,-13.301647823365254,-13.385576305760269,-13.364821507827969,-13.727176567848431,-13.391607870909901,-12.917775900668872,-13.25874318430126,-13.606143958013707,-13.619049352610906,-13.61201422149449,-13.277280845113092,-13.300988105570573,-13.261928971743146,-13.378564002670158,-13.929111079558544,-13.106231284626407,-14.170148474105398,-13.675973033358,-13.709936616876407,-13.043161249147426,-13.033794070029222,-13.515391412684084,-13.477663056620775,-12.74745695011357,-12.418682602421725,-14.22979030111809,-14.304411594873192,-14.52235836287365,-12.893892550227777,-13.51634523527814,-13.02868631449492,-13.4626027654534,-12.911842483190517,-12.329268281791284,-12.511325586280819,-12.638360730154997,-13.428329286183152,-12.769919049589397,-12.94998261671299,-12.213779511733264,-12.727125615653321,-14.504872962764146,-13.540498260834926,-14.581101204544945,-14.947695353189268,-13.914068797342775,-13.122153442244159,-12.555193576427024,-12.94284777070029,-12.596314023319271,-13.520672529101645,-13.225948122707392,-13.295588963608159,-13.137533173083366,-13.34209320449106,-14.212232579855122,-14.007087080365736,-13.339642577792702,-14.544152653532521,-12.970496978064364,-13.23395374097374
Deviation,3.442106005924875,4.133978089729281,3.7367841916413034,2.8462064662830593,3.012463672101146,2.9364049152462446,3.180168179081215,2.5253639693150207,3.564194798788873,3.0089180584147592,3.03898394287519,3.4590920008187314,3.6275824040693223,3.5488960339174604,3.268300287546382,2.9783527570791515,3.484475526525975,3.2464700818018732,3.7953977606556575,3.1704279948921936,3.370836173833538,3.4280772177324024,3.8479886564495267,3.8587029448838392,3.5768396034991032,3.8838042596074507,3.6404637315796275,3.489525113275472,3.705944487882603,4.763496526195327,3.299917282760216,3.412759302944288,4.052211304639861,3.483119522159597,3.1431844838574095,3.3382165741335075,3.1876534821939853,3.1474796309787987,2.636277624448408,3.160692856400216,3.4635472082454366,3.1337095694641612,3.201819834349628,2.4848061067374934,2.718360981588536,3.7073848490201917,3.1483537778866277,2.982482978299698,3.37009926132326,2.842636006571788,3.080820581360715,3.2711650234972103,3.2902419330059187,3.173227228846031,3.67051481768477,3.2173018629075765,3.2883091604594377,3.284310146365347,3.114058936791055,3.000597160859852,3.5347007595121154,3.6680454139808107,3.3878951233067784,3.655098125128823,4.414013736968356,3.541722715480612,3.193117102680589,4.065285976796839,2.9034912442946643,2.7437472250242068,3.0950445597865244,2.990587467975565,2.7667214514951755,2.914963204677714,3.046843074562094,3.1876439525333544,3.39476398479577,3.6859084301041336,2.571995009195235,3.4372730643929392,3.8236670243116757,4.0897450900932695,3.4181427797480985,2.870536308560208,3.0850468714134207,3.0618799832881174,2.6875229507982517,3.9176351139724512,2.972001735528965,2.770486101243093,2.981690399198231,34.95306160779674,3.661885901765008,3.363833018393652,3.1452355149128617,3.6144765382374398,0.5819925389380779
N/S,1.2529405,1.2905993,1.2949406,1.3056837,1.2932876,1.32957,1.2873092,1.3060615,1.3305608,1.3091676,1.3143415,1.265256,1.2732377,1.3313985,1.3435361,1.3353146,1.3467885,1.3551669,1.355663,1.3694911,1.3748634,1.3758565,1.386192,1.2708622,1.3811443,1.3969178,1.4066161,1.3894773,1.4070137,1.4201393,1.39518,1.4047637,1.4200681,1.4394256,1.230492,1.444355,1.4441626,1.4404746,1.44669,1.4678454,1.4768046,1.4654189,1.4737338,1.4411254,1.4417502,1.2594378,1.4133939,1.3695891,1.366312,1.3810296,1.4633348,1.4527465,1.4487206,1.4134891,1.394295,1.3619672,1.227777,1.363003,1.354891,1.3607821,1.3767691,1.4257026,1.4431318,1.4135832,1.3489054,1.3614376,1.3366863,1.2630908,1.3166577,1.3170228,1.3290275,1.3106018,1.2993772,1.3017399,1.3211472,1.322722,1.3378828,1.397063,1.2593184,1.4370615,1.3927956,1.3517915,1.331338,1.3006507,1.2958213,1.2923181,1.3071024,1.2864934,1.3086209,1.2886797,1.2830092,1.2258539,1.2347383,1.2541455,1.2533062,1.2968631,1.3519262
File Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,T79
