NSA,-13.238250750587492,-12.999750105730321,-12.566697031117105,-12.99224736318241,-12.67727034594248,-12.695320189129582,-12.553649800818093,-12.264800805699828,-12.512369962794637,-12.468269097946667,-12.128573825326354,-12.576551331423245,-12.67697591800255,-12.114454080526672,-12.09307143510761,-12.157746816693757,-12.263259331260713,-12.231623365663191,-12.408450798007815,-12.19231260956053,-12.289292370254152,-12.255380391078383,-12.231426828918485,-13.06448978310849,-12.457432051563883,-12.377567393181362,-12.26583690899911,-12.543534581717864,-12.650590025984723,-12.569475412588465,-12.684928667002648,-12.83374780889755,-12.707971769173398,-12.897471242708717,-13.199095138647904,-12.855087565320428,-12.78141297820691,-13.124731474327994,-13.012811714712381,-13.422587142361396,-13.228926260155314,-13.298623701730769,-13.180817307562712,-12.888875506213765,-13.447807271502501,-12.872376329788759,-12.938275034699728,-12.167345783463837,-12.442338584467695,-13.256871839092986,-13.149305733904097,-13.176825837987518,-13.062550026003935,-13.334991539850673,-12.824945049999963,-12.228322621008331,-13.188270508104253,-12.232666225746785,-12.309285079972371,-12.20100496482631,-13.103407922315087,-12.927007296339731,-13.088599010848883,-13.330392131637469,-12.45593783356189,-13.004149379903014,-12.374887890148202,-13.070697658065917,-12.501816948162919,-12.338581047658153,-12.495509624809168,-12.273734260693995,-12.329934380467709,-12.315034761463492,-43.28236171828767,-12.414388364347278,-12.685276318480097,-13.043843004399728,-12.691428058077348,-13.082140475425977,-13.18814734265551,-13.142937534423341,-12.771433446030695,-12.241363231179694,-12.098934715606193,-12.871941992015357,-12.79273784096507,-12.82585952517521,-13.02957990880673,-13.107010489523637,-13.374858840530147,-13.32908526548045,-13.451226425435982,-13.13729905305706,-13.204835461493358,-13.087227099548178,-13.061776538295604
Deviation,2.689343152990539,3.032447598196312,2.960696572369111,2.9009975820278746,2.5302187259862365,3.0180326164518636,3.303652235770129,2.949851485887604,3.1801346780630046,3.2149097241298654,2.942216488118716,3.0117499995495924,2.5809563466123087,3.286755969262927,3.0133997708941878,2.9870676576545883,3.2827820897542392,3.45642834406888,3.2335199980279024,3.1475913920009053,3.1113774299952284,3.043145201646437,3.365552734425385,2.9436572137851904,3.4398549555353046,3.3678131395855226,3.4159538390557658,3.3300695499900077,3.1731357649234306,3.1912992067376975,3.297210923237641,2.9355189366208276,2.919156908963776,2.911494347242827,2.7232071404407487,2.675444256520226,2.882271614071827,2.752835204205121,2.7651173944456215,2.756215168580143,2.8255889078957757,2.866751502202538,2.8329567407406766,2.604888354661086,2.827064970171973,2.9887121349360233,2.904721346220645,3.1120008102947287,3.2280434187410667,2.69939602174692,2.9184360330664596,2.859369237085143,2.9677796729547476,2.985876125398306,3.079456871080644,3.338260142493184,2.6588094374085074,3.2441911205662115,3.2469275420652814,3.342286927508355,2.986962957720151,3.016673782683017,3.045482966431315,3.060461384981706,3.7714235630803423,3.2583733373606525,3.3478431958408166,2.6941412498536255,3.170954598041671,3.1078662628994826,3.7641770606034264,3.1414278889350893,3.4081712422880335,3.170057312378416,829.3976306217277,3.2370442097102052,3.404251065313626,3.0034476102545242,2.96276751092882,3.089105730864321,3.0888795291335835,3.034367653862527,3.2198460614671838,3.3649213648888083,3.2093933597120388,3.371166884730091,2.9825334018346905,3.31681716856468,3.1803855174435203,2.9872434962852195,3.2712810915717108,3.0453481563789397,2.770656297191335,2.9325148797077003,2.7545465228993185,2.9288478165983505,3.1252598224996886
N/S,1.1260682,1.1194016,1.1103345,1.1146948,1.1125848,1.0975983,1.0749191,1.1122981,1.0966622,1.1039702,1.1130522,1.1053424,1.0825098,1.1364466,1.1348456,1.1373829,1.1502731,1.1526406,1.1576966,1.1647574,1.1709538,1.1751876,1.1746615,1.1097041,1.1664525,1.1773641,1.1830986,1.1798091,1.1897435,1.1983416,1.2153952,1.2346249,1.2273543,1.2348813,1.0987669,1.2502732,1.2534503,1.249973,1.2625104,1.2583877,1.2690109,1.275454,1.2871974,1.2945895,1.2868904,1.08857,1.3051727,1.3302584,1.322899,1.3098041,1.3169415,1.3215533,1.3236231,1.322464,1.3257061,1.3436954,1.096193,1.3438144,1.3397356,1.3463382,1.3391623,1.3447896,1.3516312,1.3539071,1.3541225,1.3551207,1.3489008,1.103926,1.3720651,1.3815752,1.3787425,1.373312,1.3716773,1.3966905,1.1085825,1.375619,1.3852763,1.3819039,1.093651,1.3959025,1.3867087,1.3772115,1.3582797,1.3852289,1.4142368,1.3815604,1.4183949,1.3928921,1.4120874,1.1052828,1.4093668,1.4222589,1.3678492,1.3797877,1.3224776,1.3108548,1.257035
File Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,T61
