NSA,-13.027314414939514,-13.547281293117425,-12.983757047548334,-12.879975175607353,-12.923897174016547,-13.02943360851425,-13.139450924038902,-13.095721309565741,-12.979838963411924,-12.639198193298942,-12.612161013247322,-12.803236971095703,-12.888425256172638,-12.702058327457031,-12.825815061360313,-12.658741915067118,-12.687305320525743,-12.593538198753699,-12.709475481122821,-12.757420398500575,-12.679505223137662,-12.732681978129909,-12.774381286459647,-12.824357951341886,-12.692386843663494,-12.681821179642585,-12.841040559037351,-12.825577867258199,-13.11428600702024,-12.93237374377088,-12.874502070297314,-12.869464176445922,-13.105803556874612,-13.11340522791511,-12.844673350249236,-13.23186888707616,-13.312671960648183,-13.553136363650452,-13.498383381735685,-13.539105349214315,-13.549782267711233,-13.628600127968022,-13.751613515802372,-13.148280667459476,-13.417851228258392,-12.956184556891452,-12.937118277557781,-12.715231396401924,-12.91220359677791,-13.127103530480605,-13.695500982714501,-13.623396627116808,-13.568842494679028,-13.109144253306747,-12.801838077979578,-12.641517729245962,-12.68380498365328,-12.672289294242825,-12.582316367621345,-12.70483290133058,-13.233134658559703,-13.646453664450174,-13.690889304524344,-13.86654675268442,-12.455002234372916,-12.835841927931277,-12.346750276765446,-13.261957181593372,-12.910747533691199,-12.734368863437211,-12.340677235948325,-12.548274179627466,-12.654481658676533,-12.549505721469206,-12.91812340108179,-12.749185691824948,-12.830259608449666,-13.57968779992525,-12.785296012403654,-13.810130464462471,-13.529951877065264,-12.786246588719905,-12.892340799717706,-12.74839302901275,-12.5639257789087,-12.227961454851522,-12.939460742125593,-12.47440380228752,-13.042861297593094,-13.097648236279033,-13.00236639666455,-12.817221345936094,-13.122382441400935,-12.555900724501567,-12.611691967936514,-12.908926593985138,-12.966895032677039
Deviation,3.1932744450932136,2.938913633165138,2.4863030368087253,2.8834785530034757,2.728249949945387,2.756635783508233,2.7142717809001335,2.5395611896744392,2.6764646866491546,2.6779878247201507,2.7715849719914085,2.9726289132073815,2.9288898485701873,2.697371183800297,2.8420670024601287,2.8162614952424794,2.792719967556778,2.693854175549445,2.64712857011645,2.746107244055307,2.770751034604654,2.6986496038013605,2.8773567050230455,3.46065149674737,2.6959350873011285,2.8125101684864546,2.6924331232487875,2.6915206733695007,2.6323013020297448,2.8206639352526124,2.9239161963403473,2.9759231565175477,2.551276909563794,2.907885095546993,3.0268198555271764,2.6092464270648543,2.664993637788131,2.6189770978053066,2.7379308193060212,2.8084431983587432,2.7126779096656035,2.8284536251316705,2.80002063788807,3.1799575113271876,3.264477886372911,3.309031647340051,3.103565774463719,2.918784091082813,2.845261394213055,3.150904417889003,2.9025829869464115,2.8858621011652685,2.9885934543388903,3.1667567011653643,3.1219690393213293,3.067099063864433,3.153871882893054,3.147654806527917,2.9169285179356472,3.1214105556186986,3.123802814287638,3.166588329346226,3.007905311321308,3.120843909378019,2.9216728516880117,3.3385049341151487,2.8834583289233264,2.9300057243644826,2.829665670878296,2.773798302649869,3.1885162372818865,2.8823296308915016,2.7839328835598347,2.690331430921994,2.8313347588929276,2.9848025901324324,3.306964190260535,3.444956061553601,2.769758923961411,3.2548094562879712,3.3511409013079207,3.214326085834679,3.4226424153796544,2.9281859676592727,2.8592798487150874,15.631351555950504,2.9693248986032152,3.157126439184382,2.778607837681837,2.9647019300981916,2.7276464197718813,2.9091653525569723,2.9007881271030223,3.276385501995776,3.4141848683672786,3.104353382191655,0.3653735886777854
N/S,1.0186995,1.0368093,0.9982021,1.0165404,1.0083522,1.0341034,1.0012878,0.99739313,0.9999576,1.0084205,1.0035739,1.0063825,1.010938,1.0031064,0.995612,0.99646014,1.0089006,0.99750996,1.0104406,1.008641,1.0184677,1.021977,1.0198635,1.01572,1.0222795,1.0410168,1.0354171,1.036969,1.050134,1.0445073,1.0532613,1.072023,1.0616271,1.0774921,1.0020003,1.0810273,1.082989,1.0989708,1.1037644,1.0990987,1.0996145,1.1034591,1.1763791,1.1359352,1.1207452,1.0236887,1.1369117,1.1593912,1.152699,1.1512696,1.1379284,1.1385758,1.1525786,1.1530454,1.1576838,1.1562928,1.0001864,1.1583954,1.1660998,1.1652803,1.1564097,1.1523833,1.1538038,1.1554258,1.1837361,1.1719587,1.1816659,1.00559,1.2221882,1.2095599,1.1747315,1.2260458,1.2208456,1.2334672,1.2005763,1.1860353,1.1925204,1.1868945,0.9820568,1.1800128,1.1806667,1.1802634,1.1830381,1.2274648,1.2384669,1.2483749,1.2706612,1.2602046,1.2598162,0.9967508,1.2402532,1.2383994,1.2199284,1.2158473,1.1898544,1.191808,1.1100396
File Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,T67
