NSA,-12.190259716937165,-12.18778016353856,-11.527568169105527,-12.07374638822396,-12.037943554035168,-11.695386944985735,-11.759091029605106,-11.736690355306301,-11.669542754284127,-11.620159268547548,-11.957145842526415,-10.996449440076882,-12.22904178320065,-11.792741692713362,-11.640700127119057,-11.965484422391798,-11.860560923799081,-11.33778471655207,-11.781713967149194,-11.804605737889958,-11.873939841382311,-11.648589587900938,-11.852733903856276,-12.02879758345014,-11.672396459241828,-11.941219681806995,-11.369216331817201,-11.850569746721584,-11.632398463160236,-11.754024833906298,-11.785274683945588,-11.92435772393664,-11.610641189512314,-11.845899168923614,-11.910136717454845,-11.896260624320098,-11.343618647022572,-11.80095524162406,-11.653518520989572,-11.72287383833027,-11.734224416836472,-11.682337797457985,-11.785495720476481,-11.402971235353547,-11.080785195786886,-11.437035445990013,-11.373061763738187,-11.305098537236251,-11.20072121203112,-11.126237082479776,-11.188159548980753,-11.485813238271957,-11.421304080232408,-11.373271471916478,-11.275146548458999,-11.300445382812976,-11.573264700109744,-11.312723538443086,-11.026379420762604,-11.680952591268646,-11.338123362737049,-12.20588296010962,-11.582413545895319,-11.284322387822883,-11.468325770176614,-11.605846992604386,-11.264415269325,-11.45259110879215,-11.854085784635007,-12.424771833153278,-12.34934893973945,-11.963807956997085,-12.193035762950027,-12.081908879236698,-11.712568736513512,-12.63481893674913,-12.124522966788033,-12.332795801401824,-11.978989029935171,-11.782498209532356,-11.448025896790684,-12.027686356343459,-12.277699456253178,-11.823699791996306,-11.71319082367049,-11.156409853172944,-11.44853672932532,-11.510366624322634,-12.110021586235614,-11.68250005747286,-12.207613985799611,-12.018055113625229,-12.29660536737771,-12.707973797260259,-12.207267274111532,-11.82875875392416,-11.737986816861584
Deviation,2.649892096622735,2.570535135749776,2.2266214822897483,3.1241967326966074,3.286084175794509,2.7446109216272205,2.977078208557706,2.2501167513754408,2.9896634765915144,2.8907188638059376,3.1912589875769006,3.3757403901656615,2.578823921387116,2.5591143219702213,3.04581365772685,2.5199328019439817,2.377386604132419,2.808688486731501,2.583366037188245,2.4360409450895086,2.4263755236753743,2.4926980743242857,2.553605764730614,2.6670552753044436,2.698732404860846,2.845095040323207,2.980407995810836,2.7582185780567223,2.808873973802391,2.6635280971099156,2.8468554814712417,2.582480934099864,2.996059057497483,2.319730247770634,2.509601637156683,2.4974990577856766,2.68335248849326,2.625798926521369,2.677934715456969,2.5382440365798224,2.190298399101745,2.581320495118875,2.631787357952179,2.655632945385914,2.51479791281808,2.4954722033135375,2.499932449469154,2.6705446252701615,3.075522709902348,2.7898244450573153,2.876086063205587,3.877851471652972,3.2578252685706084,3.005893474455169,2.845006155442422,2.8293587139283494,2.8054857074143644,2.536788211866827,3.01949436761084,3.010346948322816,3.455500313845764,3.344868185446843,2.8539805911522462,3.3019216949119725,3.2048474576987855,3.0567097026961982,3.3549594986762252,2.9530840307244928,3.2797444947189365,3.1922712447617223,2.881106192412871,3.4244983520279164,3.0631976000252097,3.058385678559428,2.6615091998461193,2.5676034851244554,3.080180782120622,3.0264213871390773,3.090580200411133,3.42412020576492,3.481373142035514,3.5223068822122636,3.4244921006771554,3.1346491442865556,3.082158127505429,3.1199164388038634,2.5991257176395774,2.7783994186733234,2.7579167613828965,2.8726185797526997,2.617611809397569,2.657258255398221,2.6036986115975136,3.1352484721865452,2.89042433353801,2.8253510394400063,0.356384374877617
N/S,0.9146676,0.90986365,0.9100772,0.90483516,0.8982249,0.89879274,0.9008661,0.8899379,0.89730084,0.8887953,0.8899118,0.8850816,0.88107395,0.8836554,0.87855923,0.88174564,0.87921536,0.91400206,0.90833354,0.91116506,0.9084201,0.90738046,0.91069853,0.91177744,0.9121498,0.9155398,0.9216539,0.92165893,0.92070377,0.92605275,0.93050855,0.9334761,0.9337906,0.9391229,0.9438842,0.94503945,0.9542138,0.96586615,0.9514634,0.9513337,0.95458,0.9570116,0.96303123,0.9674843,0.96485376,0.96574724,0.9685803,0.96939546,0.97779113,0.9759558,0.98335016,1.0110563,1.0110626,0.9865394,0.9776823,0.977831,0.97979933,0.98399746,0.987081,0.99742204,0.99760485,1.0040042,0.9985676,0.99037385,0.9852591,0.98581564,0.98713124,0.9992725,0.9925166,1.0050147,1.0255313,1.0164878,1.0153503,1.0568044,1.0648863,1.0532179,1.0174845,1.0036994,0.9965947,0.99484235,0.99442035,0.9943127,0.9954195,0.99846363,1.0223864,1.026898,1.0338643,1.0545123,1.0504941,1.0481658,1.0571033,1.02497,1.0234327,1.0117539,0.99064034,0.9807758,0.96447045
File Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,T31
