NSA,-12.824473466056466,-12.20275632313993,-12.506520296099255,-11.657337269795212,-11.80457348472497,-12.257653143398421,-12.359389364058716,-12.451881460583298,-11.94936313939831,-12.094591628867885,-12.271451566714079,-12.258482334041831,-12.28399815555457,-11.936753826620325,-11.764967156026898,-12.299872646677445,-12.257178990406024,-11.646055316101952,-11.925924870247231,-11.752685504189143,-11.727618646641764,-11.793414589367972,-11.653494050896358,-11.830943174018712,-11.810245494069026,-12.04350189175815,-12.109607426862159,-11.91667851149367,-11.796943193248172,-12.060903846045738,-12.00458312171155,-11.722947374034447,-12.041540104746085,-12.142224661193561,-11.99742297274728,-12.365581087362374,-12.361983809096982,-11.999100619610346,-12.398686961210993,-12.630186764680069,-12.709352140444928,-12.915835831039486,-12.379230339754097,-12.420758022951857,-12.25151782805701,-12.523463483745884,-12.682371145288144,-12.179550324621253,-11.823623767033089,-11.93947544920469,-11.628891868344521,-12.216478662594916,-11.823663844108587,-12.301332219528604,-12.345649004164342,-12.407852870923639,-11.971769393198107,-12.132615200361425,-11.620666843590438,-11.99840036954384,-11.791842084958478,-11.67583711956201,-11.227832054123246,-12.012303750965817,-12.02270806685587,-11.975638919273807,-12.379008916974644,-11.762187237164245,-12.179220820155324,-11.676279386147437,-11.931565839948584,-12.08485355542137,-11.570841317133443,-11.439364964165526,-11.844056812078833,-12.020543667409063,-11.935766860298134,-11.899988603255288,-11.792472582935483,-12.27219371649133,-12.425727194991072,-12.390370534099718,-12.246538591476561,-12.355878815265342,-11.417019341106826,-11.98975358246771,-11.267671042511347,-11.913689607454623,-11.732215627148841,-11.87354587575089,-12.173581857409332,-11.984169259575841,-11.901573677206887,-11.851370236598719,-11.55198423265492,-12.34676219771317,-12.042733070841102
Deviation,3.0186237943534797,3.6539773465929075,2.98529452729044,2.924930005109102,2.7486712582403827,3.453129936627242,3.065249620637785,3.415782910268884,2.5706640221722905,3.112691271973212,2.5882542752333175,2.866910473713238,2.5841677573595416,2.663476758406248,2.761930602872445,2.671185005312403,2.7730167971636632,2.6341953217996097,2.8794727923544556,2.8518517793167804,2.685513701250359,2.7204356435953834,2.7489644821057433,2.9132005777226193,2.7132203342803063,2.5450094225427047,2.6404628495463394,2.7674522320082087,2.7268358173152727,2.8725314853618498,2.631772757266228,2.759214453932637,2.8339353310677504,2.842756444200346,2.979369558404875,2.8253420712309847,2.9487004619142305,3.594354432768881,2.9944140124008647,3.03158264465201,2.883928387883805,2.9135404475039772,3.23208217152321,3.2208241964842372,3.197594183224067,3.2079994930165636,3.407013459424287,3.442897569523558,3.1268009630174265,3.8130707444566396,2.9675686848565825,2.9064598840121305,2.4653843782540186,3.6224035075657937,3.64334910535642,3.4637802893315013,3.656319801971189,3.3578256246204705,3.2964727328802663,2.748028909751922,2.4953962010846777,2.739437886412087,2.9477345412276117,3.5143454064379744,3.613828455849965,3.586595174476981,3.8538417912274463,2.8832824838993,3.210296918694164,2.493943662593597,2.497335225637744,2.5243623702383897,2.930992086078106,2.60151055388916,2.4576937516530384,2.3689928607248008,2.6410851271757547,2.8187935883167747,3.3393423411593703,3.521972955186181,3.385690768463485,3.725690996555309,3.523217802738163,3.330701104399688,2.5615312664343453,2.3737038373932915,2.7267627694984253,2.5166003461181727,2.9804510404462583,3.086300197007361,2.5853068345908876,3.1017487822875616,3.0526531815883526,3.1224471036146744,3.0956337905694755,3.3763515523314584,0.3259044815931485
N/S,0.9698456,0.9605309,0.9615335,0.96121216,0.9528984,0.9508495,0.9476443,0.9397591,0.9373514,0.9358264,0.93253946,0.9295555,0.93058646,0.92337894,0.91526073,0.9191641,0.9226241,0.9178595,0.9187288,0.91710883,0.91894865,0.921919,0.9244942,0.92836887,0.93257165,0.9407243,0.954634,0.95140225,0.95066,0.95884943,0.967046,0.97134495,0.975015,0.9811652,0.9866914,0.9945441,1.0170039,1.0300083,1.0089473,1.007936,1.0141003,1.0191486,1.0289464,1.0387529,1.0293951,1.0282112,1.03332,1.0319736,1.0549774,1.0480393,1.0597684,1.1067191,1.1081756,1.0618833,1.0368164,1.0345272,1.0440667,1.0589843,1.0707717,1.0883063,1.0906074,1.0978994,1.0936941,1.0639048,1.0316495,1.0182432,1.0341496,1.0886638,1.0729189,1.1022865,1.1423036,1.1206112,1.1210357,1.1858248,1.1903204,1.1701316,1.1182153,1.0979016,1.0726206,1.0281285,1.0038513,1.0163047,1.0526409,1.0704317,1.1269553,1.1379743,1.1412063,1.1702528,1.1664112,1.1639712,1.155082,1.1297135,1.1155705,1.105647,1.0805286,1.0483979,1.0280153
File Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,T62
