flyby,cube,date_ddmmyyyy,resolution_km,phase_degs,notes, 0.35054, 0.35895, 0.36629, 0.37322, 0.37949, 0.3879, 0.39518, 0.40252, 0.40955, 0.41731, 0.42436, 0.43184, 0.43919, 0.44652, 0.45372, 0.46163, 0.46841, 0.47622, 0.48629, 0.48967, 0.49777, 0.50628, 0.51222, 0.51963, 0.52766, 0.53416, 0.54156, 0.54954, 0.55614, 0.56353, 0.57131, 0.5781, 0.58548, 0.59312, 0.59938, 0.60757, 0.61505, 0.62207, 0.6294, 0.63704, 0.64408, 0.65142, 0.6591, 0.66609, 0.67342, 0.68102, 0.68803, 0.69535, 0.70288, 0.71, 0.71733, 0.72484, 0.73198, 0.7393, 0.74676, 0.75396, 0.76128, 0.76874, 0.77595, 0.78328, 0.79072, 0.79793, 0.80522, 0.81262, 0.81989, 0.82721, 0.83463, 0.8419, 0.84922, 0.85663, 0.86391, 0.87122, 0.87863, 0.88589, 0.89386, 0.90032, 0.90787, 0.91518, 0.92254, 0.92983, 0.93713, 0.94445, 0.95177, 0.95907, 0.96638, 0.97382, 0.98883, 0.99588, 0.9981, 1.00295, 1.01005, 1.01695, 1.02471, 1.03195, 1.03865, 1.04598
T108,1799667362_1,11/01/2015,84,53, ,3955.6471128429775,4049.540972620339,3711.0233401538544,3616.94432033361,3834.459611862465,3131.0395296810266,3024.4410417835425,3297.7862155122693,3097.863324699811,3027.6693357649674,2831.323093936638,2582.5295421124483,2418.64347298233,2431.071959730008,2182.6211996713228,2077.7316059643117,1855.4360638561054,1857.5580760069056,1811.3239712745328,1648.2983743253287,1696.730965007419,1603.5214588901117,1551.0477175268393,1460.1215050130838,1402.5245441795232,1359.238826257296,1330.0091796712009,1272.7091235775604,1218.2362805096527,1175.8033503478994,1130.5195956729915,1129.968538130899,1083.6169860149666,1065.5768531635097,1045.2533202164288,1039.7256755158874,1092.8633877907873,1156.609456076055,969.4601057661965,940.5290568153318,942.7544697653096,949.3953654613689,985.671048715342,1024.0305843801202,976.2895636559938,944.2486002903102,951.361192671161,967.9219285559744,1096.269673741547,1043.0002413216243,1130.6749907994094,1480.0025537298966,1467.0011045655374,1131.9699384297135,940.6782474610909,915.9055072859385,994.0551603157587,1083.1751048131205,1160.1825353855675,1307.4375249951293,1347.9867421539243,1419.2923575280936,1301.0867901423542,1152.7716246394762,976.4091882019138,899.5819589720071,998.2344950695045,1346.1863333051776,1251.1959961728123,1484.87177695479,1906.3995215311006,1710.3648107531642,1731.5605774584765,2711.6697505263833,2885.9146991518805,2244.639273265026,1742.7198731573299,1506.9407920008036,1314.6701724537932,1081.2873680193359,936.845585804034,1037.4583490986317,1265.3328569727282,1403.520359301212,1851.5829218704616,2088.366569755538,2160.0650560769827,2578.521021013429,2623.91570542173,2587.266993778384,2459.727983023054,2116.410899101148,1900.6163959841092,1718.016263887298,1518.5531463825682,1246.9742536492333
T108,1799689122_1,11/01/2015,28,52,higher resolution overlay of NSA boundary; may show evidence of tilt that we can use as a test?, 3955.6471128429775,4049.540972620339,3711.0233401538544,3616.94432033361,3834.459611862465,3131.0395296810266,3024.4410417835425,3297.7862155122693,3097.863324699811,3027.6693357649674,2831.323093936638,2582.5295421124483,2418.64347298233,2431.071959730008,2182.6211996713228,2077.7316059643117,1855.4360638561054,1857.5580760069056,1811.3239712745328,1648.2983743253287,1696.730965007419,1603.5214588901117,1551.0477175268393,1460.1215050130838,1402.5245441795232,1359.238826257296,1330.0091796712009,1272.7091235775604,1218.2362805096527,1175.8033503478994,1130.5195956729915,1129.968538130899,1083.6169860149666,1065.5768531635097,1045.2533202164288,1039.7256755158874,1092.8633877907873,1156.609456076055,969.4601057661965,940.5290568153318,942.7544697653096,949.3953654613689,985.671048715342,1024.0305843801202,976.2895636559938,944.2486002903102,951.361192671161,967.9219285559744,1096.269673741547,1043.0002413216243,1130.6749907994094,1480.0025537298966,1467.0011045655374,1131.9699384297135,940.6782474610909,915.9055072859385,994.0551603157587,1083.1751048131205,1160.1825353855675,1307.4375249951293,1347.9867421539243,1419.2923575280936,1301.0867901423542,1152.7716246394762,976.4091882019138,899.5819589720071,998.2344950695045,1346.1863333051776,1251.1959961728123,1484.87177695479,1906.3995215311006,1710.3648107531642,1731.5605774584765,2711.6697505263833,2885.9146991518805,2244.639273265026,1742.7198731573299,1506.9407920008036,1314.6701724537932,1081.2873680193359,936.845585804034,1037.4583490986317,1265.3328569727282,1403.520359301212,1851.5829218704616,2088.366569755538,2160.0650560769827,2578.521021013429,2623.91570542173,2587.266993778384,2459.727983023054,2116.410899101148,1900.6163959841092,1718.016263887298,1518.5531463825682,1246.9742536492333
T114,1826053334_1,12/11/2015,85,26, ,3994.304591570607,3870.985370711366,3982.253205713831,3911.51088627167,3729.525999183892,3447.553251177914,3509.3465596705896,3214.076394184412,3175.765546306398,2989.9782962751906,2804.4691139967204,2590.4446117228285,2476.0647078243646,2380.085683084591,2225.2085587629585,2120.9525156160325,1905.758379731699,1857.138695487517,1772.790789830438,1707.570228010848,1573.452463224405,1498.5543358172115,1426.6771849141476,1369.9218875911938,1314.9006605442141,1261.5456160053034,1246.9254729759466,1179.6271453023085,1132.6034333429568,1095.7138253303256,1073.191672032625,1061.7611911711435,1023.9277869908971,1020.5265917213281,1016.6126466613246,977.2024418564548,1079.2417374522277,1128.0240999031225,940.6470175956324,903.1120177647446,906.3572967093899,919.9399694074865,965.7773939917284,1003.3839615959708,943.1450002219165,909.2886510078841,919.9466070204553,926.2252507164626,1059.3088321431687,1021.1559485337402,1117.367394781237,1486.5597509575193,1467.575220424043,1116.56500816625,931.1122957942936,918.4654783044045,979.917456364852,1061.5180957614207,1141.9256897455073,1301.8706093775527,1321.7366064023886,1407.6343462780492,1314.419438974856,1131.5228966986156,960.1482016988975,895.5852913286271,999.658939891096,1333.8633914653665,1243.9024390243903,1521.497869902982,2061.4056361255275,1648.7140030775995,1814.0944467367642,3153.9888682745823,3395.9655928756633,2722.0295452289224,1843.1247831617902,1555.855201742558,1314.6905063878492,1086.0954230661114,953.1890715938442,1065.5278750449193,1279.4332361633058,1411.9054078745564,1932.5941476501928,2164.685908319185,2298.7676802278934,2818.8101967971684,2965.799102584083,2864.7790581280524,2799.8625322395937,2015.7624720362362,2201.5592219430705,1944.8575677840063,1523.5250186706498,1349.813408146521
278TI,1875632672_1,08/06/2017,175,45,non-targeted flyby of Titan,0.0681,0.0688,0.0657,0.0662,0.0722,0.0708,0.0727,0.0713,0.0673,0.0749,0.0632,0.0595,0.0625,0.0598,0.0679,0.0684,0.0691,0.0731,0.1029,0.1254,0.1943,0.1917,0.1965,0.2034,0.2171,0.2263,0.215,0.2314,0.2162,0.2012,0.1966,0.1906,0.1893,0.1892,0.1596,0.1365,0.1758,0.174,0.2104,0.2253,0.2317,0.2333,0.2387,0.2645,0.2973,0.3337,0.3313,0.3213,0.2537,0.257,0.216,0.1681,0.1691,0.2073,0.2601,0.269,0.2404,0.2169,0.1986,0.172,0.1754,0.1687,0.1683,0.1934,0.237,0.2504,0.2105,0.1544,0.1606,0.1358,0.1166,0.1289,0.131,0.0931,0.0922,0.1115,0.1496,0.1742,0.1862,0.241,0.2862,0.2288,0.1765,0.1503,0.1132,0.0966,0.0802,0.0614,0.0557,0.0487,0.0421,0.0352,0.031,0.0307,0.0292,0.023
283TI,1878426837_1,11/07/2017,154,47,non-targeted flyby of Titan,0.071352,0.068581,0.076388,0.076217,0.076429,0.088144,0.11861,0.091423,0.088548,0.093806,0.104308,0.110486,0.103298,0.108728,0.118383,0.121125,0.131243,0.141696,0.158319,0.168625,0.195364,0.204274,0.214267,0.230687,0.238306,0.246186,0.242858,0.254783,0.261841,0.265555,0.266854,0.269125,0.279926,0.281458,0.261197,0.290181,0.26842,0.252931,0.309579,0.324493,0.32829,0.328475,0.321646,0.313814,0.303912,0.29509,0.296179,0.308731,0.317197,0.329413,0.280839,0.205777,0.211318,0.271614,0.353849,0.35742,0.325404,0.290108,0.265323,0.226764,0.225804,0.213445,0.227977,0.267644,0.333647,0.361354,0.312416,0.219329,0.232963,0.193232,0.158557,0.18472,0.174949,0.119161,0.115453,0.149988,0.187315,0.217529,0.246591,0.323892,0.388877,0.339515,0.253075,0.218624,0.170933,0.156144,0.137055,0.116158,0.118169,0.106243,0.107126,0.102424,0.112927,0.132877,0.138304,0.172458






